img_name,upper_fabric,lower_fabric,outer_fabric,upper_pattern,lower_pattern,outer_pattern,img_id,img_num,img_view,segm_name
MEN-Tees_Tanks-id_00002857-01_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00002857,01,full,MEN-Tees_Tanks-id_00002857-01_4_full_segm.png
MEN-Tees_Tanks-id_00002866-02_1_front.jpg,1,7,7,6,3,7,MEN-Tees_Tanks-id_00002866,02,front,MEN-Tees_Tanks-id_00002866-02_1_front_segm.png
MEN-Tees_Tanks-id_00002866-03_4_full.jpg,1,1,7,6,3,7,MEN-Tees_Tanks-id_00002866,03,full,MEN-Tees_Tanks-id_00002866-03_4_full_segm.png
MEN-Tees_Tanks-id_00002866-07_7_additional.jpg,1,0,7,6,3,7,MEN-Tees_Tanks-id_00002866,07,additional,MEN-Tees_Tanks-id_00002866-07_7_additional_segm.png
MEN-Tees_Tanks-id_00002892-01_4_full.jpg,1,1,7,6,3,7,MEN-Tees_Tanks-id_00002892,01,full,MEN-Tees_Tanks-id_00002892-01_4_full_segm.png
MEN-Tees_Tanks-id_00002913-01_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00002913,01,full,MEN-Tees_Tanks-id_00002913-01_4_full_segm.png
MEN-Tees_Tanks-id_00003058-01_4_full.jpg,1,1,7,6,3,7,MEN-Tees_Tanks-id_00003058,01,full,MEN-Tees_Tanks-id_00003058-01_4_full_segm.png
MEN-Tees_Tanks-id_00003062-01_4_full.jpg,1,2,7,1,3,7,MEN-Tees_Tanks-id_00003062,01,full,MEN-Tees_Tanks-id_00003062-01_4_full_segm.png
MEN-Tees_Tanks-id_00003071-06_4_full.jpg,1,1,1,2,3,3,MEN-Tees_Tanks-id_00003071,06,full,MEN-Tees_Tanks-id_00003071-06_4_full_segm.png
MEN-Tees_Tanks-id_00003177-01_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00003177,01,full,MEN-Tees_Tanks-id_00003177-01_4_full_segm.png
MEN-Tees_Tanks-id_00003197-05_4_full.jpg,1,0,7,6,3,7,MEN-Tees_Tanks-id_00003197,05,full,MEN-Tees_Tanks-id_00003197-05_4_full_segm.png
MEN-Tees_Tanks-id_00003203-01_7_additional.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00003203,01,additional,MEN-Tees_Tanks-id_00003203-01_7_additional_segm.png
MEN-Tees_Tanks-id_00003228-07_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00003228,07,full,MEN-Tees_Tanks-id_00003228-07_4_full_segm.png
MEN-Tees_Tanks-id_00003228-11_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00003228,11,full,MEN-Tees_Tanks-id_00003228-11_4_full_segm.png
MEN-Tees_Tanks-id_00003228-12_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00003228,12,full,MEN-Tees_Tanks-id_00003228-12_4_full_segm.png
MEN-Tees_Tanks-id_00003228-13_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00003228,13,full,MEN-Tees_Tanks-id_00003228-13_4_full_segm.png
MEN-Tees_Tanks-id_00003228-14_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00003228,14,full,MEN-Tees_Tanks-id_00003228-14_4_full_segm.png
MEN-Tees_Tanks-id_00003228-17_4_full.jpg,1,0,2,3,3,3,MEN-Tees_Tanks-id_00003228,17,full,MEN-Tees_Tanks-id_00003228-17_4_full_segm.png
MEN-Tees_Tanks-id_00003228-23_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00003228,23,full,MEN-Tees_Tanks-id_00003228-23_4_full_segm.png
MEN-Tees_Tanks-id_00003228-28_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00003228,28,full,MEN-Tees_Tanks-id_00003228-28_4_full_segm.png
MEN-Tees_Tanks-id_00003228-29_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00003228,29,full,MEN-Tees_Tanks-id_00003228-29_4_full_segm.png
MEN-Tees_Tanks-id_00003229-01_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00003229,01,full,MEN-Tees_Tanks-id_00003229-01_4_full_segm.png
MEN-Tees_Tanks-id_00003306-03_7_additional.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00003306,03,additional,MEN-Tees_Tanks-id_00003306-03_7_additional_segm.png
MEN-Tees_Tanks-id_00003335-01_4_full.jpg,1,0,7,1,3,7,MEN-Tees_Tanks-id_00003335,01,full,MEN-Tees_Tanks-id_00003335-01_4_full_segm.png
MEN-Tees_Tanks-id_00003342-01_7_additional.jpg,1,0,7,1,3,7,MEN-Tees_Tanks-id_00003342,01,additional,MEN-Tees_Tanks-id_00003342-01_7_additional_segm.png
MEN-Tees_Tanks-id_00003349-01_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00003349,01,full,MEN-Tees_Tanks-id_00003349-01_4_full_segm.png
MEN-Tees_Tanks-id_00003421-01_7_additional.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00003421,01,additional,MEN-Tees_Tanks-id_00003421-01_7_additional_segm.png
MEN-Tees_Tanks-id_00003434-01_4_full.jpg,1,0,7,6,3,7,MEN-Tees_Tanks-id_00003434,01,full,MEN-Tees_Tanks-id_00003434-01_4_full_segm.png
MEN-Tees_Tanks-id_00003470-01_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00003470,01,full,MEN-Tees_Tanks-id_00003470-01_4_full_segm.png
MEN-Tees_Tanks-id_00003470-02_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00003470,02,full,MEN-Tees_Tanks-id_00003470-02_4_full_segm.png
MEN-Tees_Tanks-id_00003470-03_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00003470,03,full,MEN-Tees_Tanks-id_00003470-03_4_full_segm.png
MEN-Tees_Tanks-id_00003470-04_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00003470,04,full,MEN-Tees_Tanks-id_00003470-04_4_full_segm.png
MEN-Tees_Tanks-id_00003470-05_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00003470,05,full,MEN-Tees_Tanks-id_00003470-05_4_full_segm.png
MEN-Tees_Tanks-id_00003470-06_4_full.jpg,1,0,7,7,3,7,MEN-Tees_Tanks-id_00003470,06,full,MEN-Tees_Tanks-id_00003470-06_4_full_segm.png
MEN-Tees_Tanks-id_00003470-07_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00003470,07,full,MEN-Tees_Tanks-id_00003470-07_4_full_segm.png
MEN-Tees_Tanks-id_00003470-08_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00003470,08,full,MEN-Tees_Tanks-id_00003470-08_4_full_segm.png
MEN-Tees_Tanks-id_00003470-09_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00003470,09,full,MEN-Tees_Tanks-id_00003470-09_4_full_segm.png
MEN-Tees_Tanks-id_00003470-10_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00003470,10,full,MEN-Tees_Tanks-id_00003470-10_4_full_segm.png
MEN-Tees_Tanks-id_00003470-11_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00003470,11,full,MEN-Tees_Tanks-id_00003470-11_4_full_segm.png
MEN-Tees_Tanks-id_00003470-12_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00003470,12,full,MEN-Tees_Tanks-id_00003470-12_4_full_segm.png
MEN-Tees_Tanks-id_00003470-13_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00003470,13,full,MEN-Tees_Tanks-id_00003470-13_4_full_segm.png
MEN-Tees_Tanks-id_00003470-14_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00003470,14,full,MEN-Tees_Tanks-id_00003470-14_4_full_segm.png
MEN-Tees_Tanks-id_00003470-15_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00003470,15,full,MEN-Tees_Tanks-id_00003470-15_4_full_segm.png
MEN-Tees_Tanks-id_00003470-16_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00003470,16,full,MEN-Tees_Tanks-id_00003470-16_4_full_segm.png
MEN-Tees_Tanks-id_00003470-17_4_full.jpg,1,0,1,3,3,3,MEN-Tees_Tanks-id_00003470,17,full,MEN-Tees_Tanks-id_00003470-17_4_full_segm.png
MEN-Tees_Tanks-id_00003470-18_4_full.jpg,1,0,1,3,3,3,MEN-Tees_Tanks-id_00003470,18,full,MEN-Tees_Tanks-id_00003470-18_4_full_segm.png
MEN-Tees_Tanks-id_00003470-19_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00003470,19,full,MEN-Tees_Tanks-id_00003470-19_4_full_segm.png
MEN-Tees_Tanks-id_00003470-20_4_full.jpg,1,0,1,3,3,3,MEN-Tees_Tanks-id_00003470,20,full,MEN-Tees_Tanks-id_00003470-20_4_full_segm.png
MEN-Tees_Tanks-id_00003476-01_7_additional.jpg,1,1,7,2,3,7,MEN-Tees_Tanks-id_00003476,01,additional,MEN-Tees_Tanks-id_00003476-01_7_additional_segm.png
MEN-Tees_Tanks-id_00003476-05_7_additional.jpg,1,1,7,2,3,7,MEN-Tees_Tanks-id_00003476,05,additional,MEN-Tees_Tanks-id_00003476-05_7_additional_segm.png
MEN-Tees_Tanks-id_00003476-07_7_additional.jpg,1,1,7,2,3,7,MEN-Tees_Tanks-id_00003476,07,additional,MEN-Tees_Tanks-id_00003476-07_7_additional_segm.png
MEN-Tees_Tanks-id_00003600-01_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00003600,01,full,MEN-Tees_Tanks-id_00003600-01_4_full_segm.png
MEN-Tees_Tanks-id_00003600-03_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00003600,03,full,MEN-Tees_Tanks-id_00003600-03_4_full_segm.png
MEN-Tees_Tanks-id_00003685-01_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00003685,01,full,MEN-Tees_Tanks-id_00003685-01_4_full_segm.png
MEN-Tees_Tanks-id_00003736-05_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00003736,05,full,MEN-Tees_Tanks-id_00003736-05_4_full_segm.png
MEN-Tees_Tanks-id_00003736-07_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00003736,07,full,MEN-Tees_Tanks-id_00003736-07_4_full_segm.png
MEN-Tees_Tanks-id_00003797-01_4_full.jpg,1,1,7,1,1,7,MEN-Tees_Tanks-id_00003797,01,full,MEN-Tees_Tanks-id_00003797-01_4_full_segm.png
MEN-Tees_Tanks-id_00003847-01_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00003847,01,full,MEN-Tees_Tanks-id_00003847-01_4_full_segm.png
MEN-Tees_Tanks-id_00003903-01_4_full.jpg,1,2,7,1,3,7,MEN-Tees_Tanks-id_00003903,01,full,MEN-Tees_Tanks-id_00003903-01_4_full_segm.png
MEN-Tees_Tanks-id_00004028-01_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004028,01,full,MEN-Tees_Tanks-id_00004028-01_4_full_segm.png
MEN-Tees_Tanks-id_00004046-01_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00004046,01,full,MEN-Tees_Tanks-id_00004046-01_4_full_segm.png
MEN-Tees_Tanks-id_00004117-01_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00004117,01,full,MEN-Tees_Tanks-id_00004117-01_4_full_segm.png
MEN-Tees_Tanks-id_00004117-02_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00004117,02,full,MEN-Tees_Tanks-id_00004117-02_4_full_segm.png
MEN-Tees_Tanks-id_00004117-03_1_front.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004117,03,front,MEN-Tees_Tanks-id_00004117-03_1_front_segm.png
MEN-Tees_Tanks-id_00004117-04_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004117,04,full,MEN-Tees_Tanks-id_00004117-04_4_full_segm.png
MEN-Tees_Tanks-id_00004117-05_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00004117,05,full,MEN-Tees_Tanks-id_00004117-05_4_full_segm.png
MEN-Tees_Tanks-id_00004117-06_4_full.jpg,1,0,1,3,3,3,MEN-Tees_Tanks-id_00004117,06,full,MEN-Tees_Tanks-id_00004117-06_4_full_segm.png
MEN-Tees_Tanks-id_00004117-07_1_front.jpg,1,1,1,3,3,4,MEN-Tees_Tanks-id_00004117,07,front,MEN-Tees_Tanks-id_00004117-07_1_front_segm.png
MEN-Tees_Tanks-id_00004117-08_4_full.jpg,1,0,1,3,3,3,MEN-Tees_Tanks-id_00004117,08,full,MEN-Tees_Tanks-id_00004117-08_4_full_segm.png
MEN-Tees_Tanks-id_00004117-09_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00004117,09,full,MEN-Tees_Tanks-id_00004117-09_4_full_segm.png
MEN-Tees_Tanks-id_00004117-10_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00004117,10,full,MEN-Tees_Tanks-id_00004117-10_4_full_segm.png
MEN-Tees_Tanks-id_00004117-12_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00004117,12,full,MEN-Tees_Tanks-id_00004117-12_4_full_segm.png
MEN-Tees_Tanks-id_00004117-17_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00004117,17,full,MEN-Tees_Tanks-id_00004117-17_4_full_segm.png
MEN-Tees_Tanks-id_00004117-21_7_additional.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00004117,21,additional,MEN-Tees_Tanks-id_00004117-21_7_additional_segm.png
MEN-Tees_Tanks-id_00004117-23_7_additional.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004117,23,additional,MEN-Tees_Tanks-id_00004117-23_7_additional_segm.png
MEN-Tees_Tanks-id_00004117-24_1_front.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004117,24,front,MEN-Tees_Tanks-id_00004117-24_1_front_segm.png
MEN-Tees_Tanks-id_00004154-01_7_additional.jpg,1,0,7,2,3,7,MEN-Tees_Tanks-id_00004154,01,additional,MEN-Tees_Tanks-id_00004154-01_7_additional_segm.png
MEN-Tees_Tanks-id_00004168-01_7_additional.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004168,01,additional,MEN-Tees_Tanks-id_00004168-01_7_additional_segm.png
MEN-Tees_Tanks-id_00004168-02_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004168,02,full,MEN-Tees_Tanks-id_00004168-02_4_full_segm.png
MEN-Tees_Tanks-id_00004170-04_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00004170,04,full,MEN-Tees_Tanks-id_00004170-04_4_full_segm.png
MEN-Tees_Tanks-id_00004170-05_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00004170,05,full,MEN-Tees_Tanks-id_00004170-05_4_full_segm.png
MEN-Tees_Tanks-id_00004170-06_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00004170,06,full,MEN-Tees_Tanks-id_00004170-06_4_full_segm.png
MEN-Tees_Tanks-id_00004259-01_4_full.jpg,1,0,7,6,3,7,MEN-Tees_Tanks-id_00004259,01,full,MEN-Tees_Tanks-id_00004259-01_4_full_segm.png
MEN-Tees_Tanks-id_00004302-01_7_additional.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00004302,01,additional,MEN-Tees_Tanks-id_00004302-01_7_additional_segm.png
MEN-Tees_Tanks-id_00004304-03_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00004304,03,full,MEN-Tees_Tanks-id_00004304-03_4_full_segm.png
MEN-Tees_Tanks-id_00004305-01_7_additional.jpg,1,1,7,6,3,7,MEN-Tees_Tanks-id_00004305,01,additional,MEN-Tees_Tanks-id_00004305-01_7_additional_segm.png
MEN-Tees_Tanks-id_00004305-02_1_front.jpg,1,1,7,6,3,7,MEN-Tees_Tanks-id_00004305,02,front,MEN-Tees_Tanks-id_00004305-02_1_front_segm.png
MEN-Tees_Tanks-id_00004305-02_4_full.jpg,1,1,7,6,3,7,MEN-Tees_Tanks-id_00004305,02,full,MEN-Tees_Tanks-id_00004305-02_4_full_segm.png
MEN-Tees_Tanks-id_00004372-02_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00004372,02,full,MEN-Tees_Tanks-id_00004372-02_4_full_segm.png
MEN-Tees_Tanks-id_00004372-03_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00004372,03,full,MEN-Tees_Tanks-id_00004372-03_4_full_segm.png
MEN-Tees_Tanks-id_00004486-06_1_front.jpg,1,1,7,2,3,7,MEN-Tees_Tanks-id_00004486,06,front,MEN-Tees_Tanks-id_00004486-06_1_front_segm.png
MEN-Tees_Tanks-id_00004530-01_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004530,01,full,MEN-Tees_Tanks-id_00004530-01_4_full_segm.png
MEN-Tees_Tanks-id_00004530-02_1_front.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004530,02,front,MEN-Tees_Tanks-id_00004530-02_1_front_segm.png
MEN-Tees_Tanks-id_00004530-03_7_additional.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004530,03,additional,MEN-Tees_Tanks-id_00004530-03_7_additional_segm.png
MEN-Tees_Tanks-id_00004530-04_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00004530,04,full,MEN-Tees_Tanks-id_00004530-04_4_full_segm.png
MEN-Tees_Tanks-id_00004530-07_7_additional.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004530,07,additional,MEN-Tees_Tanks-id_00004530-07_7_additional_segm.png
MEN-Tees_Tanks-id_00004530-08_7_additional.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00004530,08,additional,MEN-Tees_Tanks-id_00004530-08_7_additional_segm.png
MEN-Tees_Tanks-id_00004530-18_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004530,18,full,MEN-Tees_Tanks-id_00004530-18_4_full_segm.png
MEN-Tees_Tanks-id_00004530-19_1_front.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004530,19,front,MEN-Tees_Tanks-id_00004530-19_1_front_segm.png
MEN-Tees_Tanks-id_00004550-01_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004550,01,full,MEN-Tees_Tanks-id_00004550-01_4_full_segm.png
MEN-Tees_Tanks-id_00004550-02_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004550,02,full,MEN-Tees_Tanks-id_00004550-02_4_full_segm.png
MEN-Tees_Tanks-id_00004550-02_7_additional.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004550,02,additional,MEN-Tees_Tanks-id_00004550-02_7_additional_segm.png
MEN-Tees_Tanks-id_00004550-03_7_additional.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004550,03,additional,MEN-Tees_Tanks-id_00004550-03_7_additional_segm.png
MEN-Tees_Tanks-id_00004550-04_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004550,04,full,MEN-Tees_Tanks-id_00004550-04_4_full_segm.png
MEN-Tees_Tanks-id_00004550-05_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004550,05,full,MEN-Tees_Tanks-id_00004550-05_4_full_segm.png
MEN-Tees_Tanks-id_00004550-06_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004550,06,full,MEN-Tees_Tanks-id_00004550-06_4_full_segm.png
MEN-Tees_Tanks-id_00004554-04_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00004554,04,full,MEN-Tees_Tanks-id_00004554-04_4_full_segm.png
MEN-Tees_Tanks-id_00004671-01_4_full.jpg,1,0,0,1,3,3,MEN-Tees_Tanks-id_00004671,01,full,MEN-Tees_Tanks-id_00004671-01_4_full_segm.png
MEN-Tees_Tanks-id_00004685-02_1_front.jpg,1,1,7,3,6,7,MEN-Tees_Tanks-id_00004685,02,front,MEN-Tees_Tanks-id_00004685-02_1_front_segm.png
MEN-Tees_Tanks-id_00004706-01_4_full.jpg,1,1,7,2,2,7,MEN-Tees_Tanks-id_00004706,01,full,MEN-Tees_Tanks-id_00004706-01_4_full_segm.png
MEN-Tees_Tanks-id_00004729-01_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004729,01,full,MEN-Tees_Tanks-id_00004729-01_4_full_segm.png
MEN-Tees_Tanks-id_00004729-02_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004729,02,full,MEN-Tees_Tanks-id_00004729-02_4_full_segm.png
MEN-Tees_Tanks-id_00004729-03_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004729,03,full,MEN-Tees_Tanks-id_00004729-03_4_full_segm.png
MEN-Tees_Tanks-id_00004729-04_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004729,04,full,MEN-Tees_Tanks-id_00004729-04_4_full_segm.png
MEN-Tees_Tanks-id_00004735-01_4_full.jpg,1,0,7,1,3,7,MEN-Tees_Tanks-id_00004735,01,full,MEN-Tees_Tanks-id_00004735-01_4_full_segm.png
MEN-Tees_Tanks-id_00004740-05_7_additional.jpg,1,1,7,6,3,7,MEN-Tees_Tanks-id_00004740,05,additional,MEN-Tees_Tanks-id_00004740-05_7_additional_segm.png
MEN-Tees_Tanks-id_00004740-06_7_additional.jpg,1,1,7,6,3,7,MEN-Tees_Tanks-id_00004740,06,additional,MEN-Tees_Tanks-id_00004740-06_7_additional_segm.png
MEN-Tees_Tanks-id_00004740-08_7_additional.jpg,1,0,7,6,5,7,MEN-Tees_Tanks-id_00004740,08,additional,MEN-Tees_Tanks-id_00004740-08_7_additional_segm.png
MEN-Tees_Tanks-id_00004750-01_4_full.jpg,1,0,1,1,3,3,MEN-Tees_Tanks-id_00004750,01,full,MEN-Tees_Tanks-id_00004750-01_4_full_segm.png
MEN-Tees_Tanks-id_00004798-04_4_full.jpg,1,0,7,2,3,7,MEN-Tees_Tanks-id_00004798,04,full,MEN-Tees_Tanks-id_00004798-04_4_full_segm.png
MEN-Tees_Tanks-id_00004798-06_1_front.jpg,1,0,7,2,3,7,MEN-Tees_Tanks-id_00004798,06,front,MEN-Tees_Tanks-id_00004798-06_1_front_segm.png
MEN-Tees_Tanks-id_00004809-01_4_full.jpg,1,0,7,1,3,7,MEN-Tees_Tanks-id_00004809,01,full,MEN-Tees_Tanks-id_00004809-01_4_full_segm.png
MEN-Tees_Tanks-id_00004865-01_1_front.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00004865,01,front,MEN-Tees_Tanks-id_00004865-01_1_front_segm.png
MEN-Tees_Tanks-id_00004905-01_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00004905,01,full,MEN-Tees_Tanks-id_00004905-01_4_full_segm.png
MEN-Tees_Tanks-id_00004924-01_1_front.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00004924,01,front,MEN-Tees_Tanks-id_00004924-01_1_front_segm.png
MEN-Tees_Tanks-id_00004966-01_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00004966,01,full,MEN-Tees_Tanks-id_00004966-01_4_full_segm.png
MEN-Tees_Tanks-id_00004987-01_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00004987,01,full,MEN-Tees_Tanks-id_00004987-01_4_full_segm.png
MEN-Tees_Tanks-id_00005055-01_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00005055,01,full,MEN-Tees_Tanks-id_00005055-01_4_full_segm.png
MEN-Tees_Tanks-id_00005056-01_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00005056,01,full,MEN-Tees_Tanks-id_00005056-01_4_full_segm.png
MEN-Tees_Tanks-id_00005062-01_1_front.jpg,1,1,7,1,1,7,MEN-Tees_Tanks-id_00005062,01,front,MEN-Tees_Tanks-id_00005062-01_1_front_segm.png
MEN-Tees_Tanks-id_00005095-01_7_additional.jpg,1,1,7,6,3,7,MEN-Tees_Tanks-id_00005095,01,additional,MEN-Tees_Tanks-id_00005095-01_7_additional_segm.png
MEN-Tees_Tanks-id_00005136-01_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00005136,01,full,MEN-Tees_Tanks-id_00005136-01_4_full_segm.png
MEN-Tees_Tanks-id_00005141-01_7_additional.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00005141,01,additional,MEN-Tees_Tanks-id_00005141-01_7_additional_segm.png
MEN-Tees_Tanks-id_00005152-05_7_additional.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00005152,05,additional,MEN-Tees_Tanks-id_00005152-05_7_additional_segm.png
MEN-Tees_Tanks-id_00005152-06_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00005152,06,full,MEN-Tees_Tanks-id_00005152-06_4_full_segm.png
MEN-Tees_Tanks-id_00005152-08_1_front.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00005152,08,front,MEN-Tees_Tanks-id_00005152-08_1_front_segm.png
MEN-Tees_Tanks-id_00005152-10_7_additional.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00005152,10,additional,MEN-Tees_Tanks-id_00005152-10_7_additional_segm.png
MEN-Tees_Tanks-id_00005207-01_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00005207,01,full,MEN-Tees_Tanks-id_00005207-01_4_full_segm.png
MEN-Tees_Tanks-id_00005207-02_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00005207,02,full,MEN-Tees_Tanks-id_00005207-02_4_full_segm.png
MEN-Tees_Tanks-id_00005280-01_4_full.jpg,1,0,7,1,3,7,MEN-Tees_Tanks-id_00005280,01,full,MEN-Tees_Tanks-id_00005280-01_4_full_segm.png
MEN-Tees_Tanks-id_00005307-01_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00005307,01,full,MEN-Tees_Tanks-id_00005307-01_4_full_segm.png
MEN-Tees_Tanks-id_00005358-04_1_front.jpg,1,1,7,2,3,7,MEN-Tees_Tanks-id_00005358,04,front,MEN-Tees_Tanks-id_00005358-04_1_front_segm.png
MEN-Tees_Tanks-id_00005358-05_7_additional.jpg,1,1,7,2,3,7,MEN-Tees_Tanks-id_00005358,05,additional,MEN-Tees_Tanks-id_00005358-05_7_additional_segm.png
MEN-Tees_Tanks-id_00005396-01_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00005396,01,full,MEN-Tees_Tanks-id_00005396-01_4_full_segm.png
MEN-Tees_Tanks-id_00005455-01_1_front.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00005455,01,front,MEN-Tees_Tanks-id_00005455-01_1_front_segm.png
MEN-Tees_Tanks-id_00005458-01_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00005458,01,full,MEN-Tees_Tanks-id_00005458-01_4_full_segm.png
MEN-Tees_Tanks-id_00005529-01_4_full.jpg,1,1,7,1,3,7,MEN-Tees_Tanks-id_00005529,01,full,MEN-Tees_Tanks-id_00005529-01_4_full_segm.png
