,img_name,upper_fabric,lower_fabric,outer_fabric,upper_pattern,lower_pattern,outer_pattern,img_id,img_num,img_view
7212,WOMEN-Blouses_Shirts-id_00001895-01_7_additional.jpg,1,6,1,4,5,6,WOMEN-Blouses_Shirts-id_00001895,01,additional
7216,WOMEN-Blouses_Shirts-id_00001895-02_7_additional.jpg,1,6,7,4,5,7,WOMEN-Blouses_Shirts-id_00001895,02,additional
7219,WOMEN-Blouses_Shirts-id_00001897-02_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00001897,02,full
7223,WOMEN-Blouses_Shirts-id_00001898-01_4_full.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00001898,01,full
7228,WOMEN-Blouses_Shirts-id_00001898-02_7_additional.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00001898,02,additional
7231,WOMEN-Blouses_Shirts-id_00001905-03_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00001905,03,full
7235,WOMEN-Blouses_Shirts-id_00001905-05_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00001905,05,full
7245,WOMEN-Blouses_Shirts-id_00001915-02_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00001915,02,full
7249,WOMEN-Blouses_Shirts-id_00001916-01_4_full.jpg,5,2,7,3,3,7,WOMEN-Blouses_Shirts-id_00001916,01,full
7261,WOMEN-Blouses_Shirts-id_00001930-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00001930,01,full
7272,WOMEN-Blouses_Shirts-id_00001939-02_2_side.jpg,1,0,1,1,3,1,WOMEN-Blouses_Shirts-id_00001939,02,side
7273,WOMEN-Blouses_Shirts-id_00001939-02_7_additional.jpg,1,1,7,1,1,7,WOMEN-Blouses_Shirts-id_00001939,02,additional
7276,WOMEN-Blouses_Shirts-id_00001942-01_4_full.jpg,1,1,7,2,3,7,WOMEN-Blouses_Shirts-id_00001942,01,full
7278,WOMEN-Blouses_Shirts-id_00001945-02_1_front.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00001945,02,front
7279,WOMEN-Blouses_Shirts-id_00001945-02_2_side.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00001945,02,side
7280,WOMEN-Blouses_Shirts-id_00001945-02_7_additional.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00001945,02,additional
7281,WOMEN-Blouses_Shirts-id_00001950-03_1_front.jpg,6,0,3,5,3,1,WOMEN-Blouses_Shirts-id_00001950,03,front
7285,WOMEN-Blouses_Shirts-id_00001950-04_1_front.jpg,6,0,3,5,3,3,WOMEN-Blouses_Shirts-id_00001950,04,front
7291,WOMEN-Blouses_Shirts-id_00001957-02_4_full.jpg,1,0,7,0,3,7,WOMEN-Blouses_Shirts-id_00001957,02,full
7296,WOMEN-Blouses_Shirts-id_00001962-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00001962,01,full
7299,WOMEN-Blouses_Shirts-id_00001962-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00001962,02,full
7304,WOMEN-Blouses_Shirts-id_00001969-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00001969,01,full
7309,WOMEN-Blouses_Shirts-id_00001969-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00001969,02,full
7320,WOMEN-Blouses_Shirts-id_00001981-04_4_full.jpg,5,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00001981,04,full
7330,WOMEN-Blouses_Shirts-id_00002004-04_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002004,04,full
7335,WOMEN-Blouses_Shirts-id_00002005-06_4_full.jpg,1,0,7,2,3,7,WOMEN-Blouses_Shirts-id_00002005,06,full
7339,WOMEN-Blouses_Shirts-id_00002008-06_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002008,06,full
7345,WOMEN-Blouses_Shirts-id_00002014-01_4_full.jpg,1,1,7,3,4,7,WOMEN-Blouses_Shirts-id_00002014,01,full
7352,WOMEN-Blouses_Shirts-id_00002023-03_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002023,03,full
7363,WOMEN-Blouses_Shirts-id_00002048-02_4_full.jpg,5,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00002048,02,full
7370,WOMEN-Blouses_Shirts-id_00002052-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002052,01,full
7379,WOMEN-Blouses_Shirts-id_00002061-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002061,02,full
7384,WOMEN-Blouses_Shirts-id_00002062-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002062,01,full
7389,WOMEN-Blouses_Shirts-id_00002068-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002068,02,full
7393,WOMEN-Blouses_Shirts-id_00002068-03_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002068,03,full
7396,WOMEN-Blouses_Shirts-id_00002069-01_4_full.jpg,1,1,7,1,1,7,WOMEN-Blouses_Shirts-id_00002069,01,full
7398,WOMEN-Blouses_Shirts-id_00002078-03_1_front.jpg,1,5,7,1,3,7,WOMEN-Blouses_Shirts-id_00002078,03,front
7405,WOMEN-Blouses_Shirts-id_00002099-02_4_full.jpg,5,1,7,0,0,7,WOMEN-Blouses_Shirts-id_00002099,02,full
7408,WOMEN-Blouses_Shirts-id_00002099-03_4_full.jpg,1,1,7,0,0,7,WOMEN-Blouses_Shirts-id_00002099,03,full
7413,WOMEN-Blouses_Shirts-id_00002102-03_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002102,03,full
7417,WOMEN-Blouses_Shirts-id_00002102-04_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002102,04,full
7422,WOMEN-Blouses_Shirts-id_00002107-01_7_additional.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002107,01,additional
7436,WOMEN-Blouses_Shirts-id_00002131-03_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002131,03,full
7441,WOMEN-Blouses_Shirts-id_00002131-04_4_full.jpg,1,2,7,1,3,7,WOMEN-Blouses_Shirts-id_00002131,04,full
7446,WOMEN-Blouses_Shirts-id_00002135-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002135,01,full
7458,WOMEN-Blouses_Shirts-id_00002143-03_4_full.jpg,1,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00002143,03,full
7462,WOMEN-Blouses_Shirts-id_00002153-01_7_additional.jpg,1,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00002153,01,additional
7475,WOMEN-Blouses_Shirts-id_00002182-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002182,02,full
7479,WOMEN-Blouses_Shirts-id_00002193-02_4_full.jpg,5,2,7,0,3,7,WOMEN-Blouses_Shirts-id_00002193,02,full
7487,WOMEN-Blouses_Shirts-id_00002217-02_7_additional.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002217,02,additional
7491,WOMEN-Blouses_Shirts-id_00002218-01_7_additional.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002218,01,additional
7505,WOMEN-Blouses_Shirts-id_00002231-02_4_full.jpg,5,0,7,3,4,7,WOMEN-Blouses_Shirts-id_00002231,02,full
7509,WOMEN-Blouses_Shirts-id_00002235-01_7_additional.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002235,01,additional
7513,WOMEN-Blouses_Shirts-id_00002244-01_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002244,01,full
7517,WOMEN-Blouses_Shirts-id_00002246-02_1_front.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002246,02,front
7523,WOMEN-Blouses_Shirts-id_00002246-03_4_full.jpg,5,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00002246,03,full
7535,WOMEN-Blouses_Shirts-id_00002274-01_4_full.jpg,1,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00002274,01,full
7540,WOMEN-Blouses_Shirts-id_00002283-02_7_additional.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00002283,02,additional
7547,WOMEN-Blouses_Shirts-id_00002304-01_4_full.jpg,5,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00002304,01,full
7557,WOMEN-Blouses_Shirts-id_00002330-03_4_full.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002330,03,full
7570,WOMEN-Blouses_Shirts-id_00002334-04_4_full.jpg,5,2,7,3,3,7,WOMEN-Blouses_Shirts-id_00002334,04,full
7574,WOMEN-Blouses_Shirts-id_00002334-05_4_full.jpg,5,2,7,3,3,7,WOMEN-Blouses_Shirts-id_00002334,05,full
7593,WOMEN-Blouses_Shirts-id_00002344-02_7_additional.jpg,1,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00002344,02,additional
7597,WOMEN-Blouses_Shirts-id_00002351-02_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002351,02,full
7602,WOMEN-Blouses_Shirts-id_00002356-02_4_full.jpg,1,1,7,2,2,7,WOMEN-Blouses_Shirts-id_00002356,02,full
7606,WOMEN-Blouses_Shirts-id_00002363-01_4_full.jpg,1,1,7,4,3,7,WOMEN-Blouses_Shirts-id_00002363,01,full
7618,WOMEN-Blouses_Shirts-id_00002373-02_4_full.jpg,1,0,7,1,6,7,WOMEN-Blouses_Shirts-id_00002373,02,full
7623,WOMEN-Blouses_Shirts-id_00002374-02_7_additional.jpg,5,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00002374,02,additional
7633,WOMEN-Blouses_Shirts-id_00002378-04_4_full.jpg,5,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00002378,04,full
7637,WOMEN-Blouses_Shirts-id_00002384-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002384,01,full
7642,WOMEN-Blouses_Shirts-id_00002384-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002384,02,full
7646,WOMEN-Blouses_Shirts-id_00002384-03_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002384,03,full
7650,WOMEN-Blouses_Shirts-id_00002384-04_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002384,04,full
7654,WOMEN-Blouses_Shirts-id_00002392-01_4_full.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002392,01,full
7659,WOMEN-Blouses_Shirts-id_00002401-02_4_full.jpg,1,1,7,1,1,7,WOMEN-Blouses_Shirts-id_00002401,02,full
7664,WOMEN-Blouses_Shirts-id_00002414-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002414,02,full
7668,WOMEN-Blouses_Shirts-id_00002425-01_4_full.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00002425,01,full
7669,WOMEN-Blouses_Shirts-id_00002432-01_1_front.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00002432,01,front
7683,WOMEN-Blouses_Shirts-id_00002441-01_4_full.jpg,5,1,7,1,0,7,WOMEN-Blouses_Shirts-id_00002441,01,full
7690,WOMEN-Blouses_Shirts-id_00002447-03_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002447,03,full
7694,WOMEN-Blouses_Shirts-id_00002447-04_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002447,04,full
7696,WOMEN-Blouses_Shirts-id_00002452-02_1_front.jpg,5,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00002452,02,front
7697,WOMEN-Blouses_Shirts-id_00002452-02_2_side.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00002452,02,side
7698,WOMEN-Blouses_Shirts-id_00002452-02_3_back.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00002452,02,back
7699,WOMEN-Blouses_Shirts-id_00002452-02_7_additional.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00002452,02,additional
7708,WOMEN-Blouses_Shirts-id_00002466-02_4_full.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002466,02,full
7712,WOMEN-Blouses_Shirts-id_00002466-03_4_full.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002466,03,full
7714,WOMEN-Blouses_Shirts-id_00002473-03_1_front.jpg,1,0,1,1,3,1,WOMEN-Blouses_Shirts-id_00002473,03,front
7715,WOMEN-Blouses_Shirts-id_00002473-03_2_side.jpg,1,0,1,3,3,1,WOMEN-Blouses_Shirts-id_00002473,03,side
7717,WOMEN-Blouses_Shirts-id_00002473-03_7_additional.jpg,1,0,1,1,3,1,WOMEN-Blouses_Shirts-id_00002473,03,additional
7727,WOMEN-Blouses_Shirts-id_00002489-02_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002489,02,full
7736,WOMEN-Blouses_Shirts-id_00002501-04_4_full.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002501,04,full
7745,WOMEN-Blouses_Shirts-id_00002505-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002505,01,full
7750,WOMEN-Blouses_Shirts-id_00002532-04_4_full.jpg,4,2,7,3,3,7,WOMEN-Blouses_Shirts-id_00002532,04,full
7765,WOMEN-Blouses_Shirts-id_00002543-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002543,02,full
7768,WOMEN-Blouses_Shirts-id_00002543-03_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002543,03,full
7773,WOMEN-Blouses_Shirts-id_00002546-02_4_full.jpg,5,0,7,1,5,7,WOMEN-Blouses_Shirts-id_00002546,02,full
7776,WOMEN-Blouses_Shirts-id_00002550-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002550,01,full
7780,WOMEN-Blouses_Shirts-id_00002550-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002550,02,full
7785,WOMEN-Blouses_Shirts-id_00002555-03_4_full.jpg,0,0,1,3,3,4,WOMEN-Blouses_Shirts-id_00002555,03,full
7789,WOMEN-Blouses_Shirts-id_00002558-02_4_full.jpg,1,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00002558,02,full
7794,WOMEN-Blouses_Shirts-id_00002558-03_4_full.jpg,1,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00002558,03,full
7803,WOMEN-Blouses_Shirts-id_00002580-04_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002580,04,full
7806,WOMEN-Blouses_Shirts-id_00002585-01_4_full.jpg,1,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00002585,01,full
7810,WOMEN-Blouses_Shirts-id_00002585-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002585,02,full
7818,WOMEN-Blouses_Shirts-id_00002591-04_4_full.jpg,5,2,7,1,3,7,WOMEN-Blouses_Shirts-id_00002591,04,full
7822,WOMEN-Blouses_Shirts-id_00002593-03_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002593,03,full
7829,WOMEN-Blouses_Shirts-id_00002596-01_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002596,01,full
7834,WOMEN-Blouses_Shirts-id_00002597-02_7_additional.jpg,1,0,1,4,3,3,WOMEN-Blouses_Shirts-id_00002597,02,additional
7838,WOMEN-Blouses_Shirts-id_00002601-02_4_full.jpg,1,1,7,3,1,7,WOMEN-Blouses_Shirts-id_00002601,02,full
7843,WOMEN-Blouses_Shirts-id_00002610-01_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002610,01,full
7852,WOMEN-Blouses_Shirts-id_00002616-04_4_full.jpg,5,0,7,0,3,7,WOMEN-Blouses_Shirts-id_00002616,04,full
7860,WOMEN-Blouses_Shirts-id_00002616-06_4_full.jpg,5,0,7,0,3,7,WOMEN-Blouses_Shirts-id_00002616,06,full
7872,WOMEN-Blouses_Shirts-id_00002634-01_7_additional.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002634,01,additional
7879,WOMEN-Blouses_Shirts-id_00002649-01_7_additional.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002649,01,additional
7883,WOMEN-Blouses_Shirts-id_00002654-01_7_additional.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00002654,01,additional
7893,WOMEN-Blouses_Shirts-id_00002687-04_4_full.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00002687,04,full
7898,WOMEN-Blouses_Shirts-id_00002689-01_7_additional.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002689,01,additional
7902,WOMEN-Blouses_Shirts-id_00002701-02_1_front.jpg,4,0,5,3,3,1,WOMEN-Blouses_Shirts-id_00002701,02,front
7903,WOMEN-Blouses_Shirts-id_00002701-02_2_side.jpg,4,5,5,3,3,1,WOMEN-Blouses_Shirts-id_00002701,02,side
7908,WOMEN-Blouses_Shirts-id_00002703-04_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002703,04,full
7913,WOMEN-Blouses_Shirts-id_00002703-05_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002703,05,full
7918,WOMEN-Blouses_Shirts-id_00002703-06_7_additional.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002703,06,additional
7921,WOMEN-Blouses_Shirts-id_00002703-08_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002703,08,full
7937,WOMEN-Blouses_Shirts-id_00002713-02_4_full.jpg,5,5,7,1,3,7,WOMEN-Blouses_Shirts-id_00002713,02,full
7940,WOMEN-Blouses_Shirts-id_00002716-01_4_full.jpg,1,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00002716,01,full
7953,WOMEN-Blouses_Shirts-id_00002730-01_4_full.jpg,5,2,7,3,3,7,WOMEN-Blouses_Shirts-id_00002730,01,full
7957,WOMEN-Blouses_Shirts-id_00002739-01_4_full.jpg,1,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00002739,01,full
7959,WOMEN-Blouses_Shirts-id_00002748-03_1_front.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00002748,03,front
7974,WOMEN-Blouses_Shirts-id_00002769-03_4_full.jpg,1,1,7,6,3,7,WOMEN-Blouses_Shirts-id_00002769,03,full
7976,WOMEN-Blouses_Shirts-id_00002769-04_1_front.jpg,1,1,7,6,3,7,WOMEN-Blouses_Shirts-id_00002769,04,front
7981,WOMEN-Blouses_Shirts-id_00002770-01_4_full.jpg,1,5,7,1,3,7,WOMEN-Blouses_Shirts-id_00002770,01,full
7996,WOMEN-Blouses_Shirts-id_00002772-01_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002772,01,full
8004,WOMEN-Blouses_Shirts-id_00002789-04_4_full.jpg,5,0,1,3,3,3,WOMEN-Blouses_Shirts-id_00002789,04,full
8008,WOMEN-Blouses_Shirts-id_00002789-05_7_additional.jpg,5,1,1,3,3,3,WOMEN-Blouses_Shirts-id_00002789,05,additional
8011,WOMEN-Blouses_Shirts-id_00002789-06_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002789,06,full
8017,WOMEN-Blouses_Shirts-id_00002799-03_1_front.jpg,1,5,7,4,1,7,WOMEN-Blouses_Shirts-id_00002799,03,front
8023,WOMEN-Blouses_Shirts-id_00002799-04_7_additional.jpg,1,1,1,3,3,4,WOMEN-Blouses_Shirts-id_00002799,04,additional
8031,WOMEN-Blouses_Shirts-id_00002826-03_4_full.jpg,1,5,7,3,1,7,WOMEN-Blouses_Shirts-id_00002826,03,full
8036,WOMEN-Blouses_Shirts-id_00002826-04_4_full.jpg,5,1,7,3,1,7,WOMEN-Blouses_Shirts-id_00002826,04,full
8040,WOMEN-Blouses_Shirts-id_00002826-05_4_full.jpg,1,5,7,3,1,7,WOMEN-Blouses_Shirts-id_00002826,05,full
8044,WOMEN-Blouses_Shirts-id_00002829-01_7_additional.jpg,1,0,1,3,3,3,WOMEN-Blouses_Shirts-id_00002829,01,additional
8048,WOMEN-Blouses_Shirts-id_00002829-02_7_additional.jpg,1,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00002829,02,additional
8055,WOMEN-Blouses_Shirts-id_00002834-02_4_full.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002834,02,full
8059,WOMEN-Blouses_Shirts-id_00002836-02_4_full.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00002836,02,full
8063,WOMEN-Blouses_Shirts-id_00002846-01_4_full.jpg,1,0,1,3,3,1,WOMEN-Blouses_Shirts-id_00002846,01,full
8086,WOMEN-Blouses_Shirts-id_00002890-04_7_additional.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00002890,04,additional
8090,WOMEN-Blouses_Shirts-id_00002900-01_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002900,01,full
8097,WOMEN-Blouses_Shirts-id_00002910-04_7_additional.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00002910,04,additional
8100,WOMEN-Blouses_Shirts-id_00002930-02_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002930,02,full
8105,WOMEN-Blouses_Shirts-id_00002930-03_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002930,03,full
8109,WOMEN-Blouses_Shirts-id_00002932-01_4_full.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00002932,01,full
8114,WOMEN-Blouses_Shirts-id_00002939-01_7_additional.jpg,5,1,4,1,3,3,WOMEN-Blouses_Shirts-id_00002939,01,additional
8121,WOMEN-Blouses_Shirts-id_00002949-01_4_full.jpg,5,1,4,1,3,3,WOMEN-Blouses_Shirts-id_00002949,01,full
8128,WOMEN-Blouses_Shirts-id_00002959-02_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002959,02,full
8132,WOMEN-Blouses_Shirts-id_00002960-02_4_full.jpg,5,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00002960,02,full
8138,WOMEN-Blouses_Shirts-id_00002965-01_1_front.jpg,5,1,4,0,3,3,WOMEN-Blouses_Shirts-id_00002965,01,front
8149,WOMEN-Blouses_Shirts-id_00002982-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002982,02,full
8175,WOMEN-Blouses_Shirts-id_00003008-01_1_front.jpg,1,1,7,1,1,7,WOMEN-Blouses_Shirts-id_00003008,01,front
8182,WOMEN-Blouses_Shirts-id_00003014-02_4_full.jpg,1,2,7,1,3,7,WOMEN-Blouses_Shirts-id_00003014,02,full
8187,WOMEN-Blouses_Shirts-id_00003016-01_7_additional.jpg,0,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00003016,01,additional
8190,WOMEN-Blouses_Shirts-id_00003017-02_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00003017,02,full
8195,WOMEN-Blouses_Shirts-id_00003018-01_7_additional.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00003018,01,additional
8201,WOMEN-Blouses_Shirts-id_00003035-01_4_full.jpg,1,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00003035,01,full
8205,WOMEN-Blouses_Shirts-id_00003036-02_7_additional.jpg,1,2,7,1,3,7,WOMEN-Blouses_Shirts-id_00003036,02,additional
8208,WOMEN-Blouses_Shirts-id_00003045-03_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00003045,03,full
8212,WOMEN-Blouses_Shirts-id_00003053-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00003053,02,full
8216,WOMEN-Blouses_Shirts-id_00003053-03_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00003053,03,full
8221,WOMEN-Blouses_Shirts-id_00003054-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00003054,02,full
8258,WOMEN-Blouses_Shirts-id_00003089-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00003089,01,full
8270,WOMEN-Blouses_Shirts-id_00003112-06_4_full.jpg,1,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00003112,06,full
8275,WOMEN-Blouses_Shirts-id_00003112-07_7_additional.jpg,1,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00003112,07,additional
8278,WOMEN-Blouses_Shirts-id_00003112-08_4_full.jpg,1,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00003112,08,full
8287,WOMEN-Blouses_Shirts-id_00003115-01_7_additional.jpg,1,0,1,3,3,3,WOMEN-Blouses_Shirts-id_00003115,01,additional
8291,WOMEN-Blouses_Shirts-id_00003115-02_7_additional.jpg,1,0,1,3,3,3,WOMEN-Blouses_Shirts-id_00003115,02,additional
8317,WOMEN-Blouses_Shirts-id_00003142-04_4_full.jpg,1,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00003142,04,full
8322,WOMEN-Blouses_Shirts-id_00003142-05_4_full.jpg,1,1,7,6,3,7,WOMEN-Blouses_Shirts-id_00003142,05,full
8329,WOMEN-Blouses_Shirts-id_00003142-07_4_full.jpg,1,1,7,6,3,7,WOMEN-Blouses_Shirts-id_00003142,07,full
8337,WOMEN-Blouses_Shirts-id_00003161-02_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00003161,02,full
8341,WOMEN-Blouses_Shirts-id_00003162-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00003162,02,full
8344,WOMEN-Blouses_Shirts-id_00003192-05_7_additional.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00003192,05,additional
8348,WOMEN-Blouses_Shirts-id_00003192-06_7_additional.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00003192,06,additional
8352,WOMEN-Blouses_Shirts-id_00003192-07_4_full.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00003192,07,full
8357,WOMEN-Blouses_Shirts-id_00003192-08_4_full.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00003192,08,full
8364,WOMEN-Blouses_Shirts-id_00003200-03_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00003200,03,full
8369,WOMEN-Blouses_Shirts-id_00003205-01_1_front.jpg,1,0,1,3,3,5,WOMEN-Blouses_Shirts-id_00003205,01,front
8370,WOMEN-Blouses_Shirts-id_00003205-01_2_side.jpg,1,0,1,3,3,5,WOMEN-Blouses_Shirts-id_00003205,01,side
8371,WOMEN-Blouses_Shirts-id_00003205-01_3_back.jpg,1,0,7,5,3,7,WOMEN-Blouses_Shirts-id_00003205,01,back
8381,WOMEN-Blouses_Shirts-id_00003218-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00003218,01,full
