,img_name,upper_fabric,lower_fabric,outer_fabric,upper_pattern,lower_pattern,outer_pattern,img_id,img_num,img_view,segm_name
11004,WOMEN-Blouses_Shirts-id_00005765-03_4_full.jpg,5,5,7,1,1,7,WOMEN-Blouses_Shirts-id_00005765,03,full,WOMEN-Blouses_Shirts-id_00005765-03_4_full_segm.png
11007,WOMEN-Blouses_Shirts-id_00005774-02_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00005774,02,full,WOMEN-Blouses_Shirts-id_00005774-02_4_full_segm.png
11011,WOMEN-Blouses_Shirts-id_00005774-03_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00005774,03,full,WOMEN-Blouses_Shirts-id_00005774-03_4_full_segm.png
11018,WOMEN-Blouses_Shirts-id_00005793-01_4_full.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00005793,01,full,WOMEN-Blouses_Shirts-id_00005793-01_4_full_segm.png
11027,WOMEN-Blouses_Shirts-id_00005795-02_4_full.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00005795,02,full,WOMEN-Blouses_Shirts-id_00005795-02_4_full_segm.png
11031,WOMEN-Blouses_Shirts-id_00005801-02_4_full.jpg,5,0,7,5,3,7,WOMEN-Blouses_Shirts-id_00005801,02,full,WOMEN-Blouses_Shirts-id_00005801-02_4_full_segm.png
11040,WOMEN-Blouses_Shirts-id_00005815-05_7_additional.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00005815,05,additional,WOMEN-Blouses_Shirts-id_00005815-05_7_additional_segm.png
11044,WOMEN-Blouses_Shirts-id_00005815-06_7_additional.jpg,1,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00005815,06,additional,WOMEN-Blouses_Shirts-id_00005815-06_7_additional_segm.png
11047,WOMEN-Blouses_Shirts-id_00005816-02_4_full.jpg,5,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00005816,02,full,WOMEN-Blouses_Shirts-id_00005816-02_4_full_segm.png
11051,WOMEN-Blouses_Shirts-id_00005818-01_4_full.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00005818,01,full,WOMEN-Blouses_Shirts-id_00005818-01_4_full_segm.png
11059,WOMEN-Blouses_Shirts-id_00005822-02_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00005822,02,full,WOMEN-Blouses_Shirts-id_00005822-02_4_full_segm.png
11063,WOMEN-Blouses_Shirts-id_00005823-01_7_additional.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00005823,01,additional,WOMEN-Blouses_Shirts-id_00005823-01_7_additional_segm.png
11067,WOMEN-Blouses_Shirts-id_00005841-01_7_additional.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00005841,01,additional,WOMEN-Blouses_Shirts-id_00005841-01_7_additional_segm.png
11068,WOMEN-Blouses_Shirts-id_00005841-02_1_front.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00005841,02,front,WOMEN-Blouses_Shirts-id_00005841-02_1_front_segm.png
11075,WOMEN-Blouses_Shirts-id_00005855-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00005855,02,full,WOMEN-Blouses_Shirts-id_00005855-02_4_full_segm.png
11080,WOMEN-Blouses_Shirts-id_00005860-02_7_additional.jpg,5,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00005860,02,additional,WOMEN-Blouses_Shirts-id_00005860-02_7_additional_segm.png
11083,WOMEN-Blouses_Shirts-id_00005862-01_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00005862,01,full,WOMEN-Blouses_Shirts-id_00005862-01_4_full_segm.png
11087,WOMEN-Blouses_Shirts-id_00005862-02_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00005862,02,full,WOMEN-Blouses_Shirts-id_00005862-02_4_full_segm.png
11091,WOMEN-Blouses_Shirts-id_00005863-01_4_full.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00005863,01,full,WOMEN-Blouses_Shirts-id_00005863-01_4_full_segm.png
11093,WOMEN-Blouses_Shirts-id_00005866-01_1_front.jpg,1,2,5,3,3,1,WOMEN-Blouses_Shirts-id_00005866,01,front,WOMEN-Blouses_Shirts-id_00005866-01_1_front_segm.png
11094,WOMEN-Blouses_Shirts-id_00005866-01_2_side.jpg,1,5,5,3,1,1,WOMEN-Blouses_Shirts-id_00005866,01,side,WOMEN-Blouses_Shirts-id_00005866-01_2_side_segm.png
11096,WOMEN-Blouses_Shirts-id_00005866-01_7_additional.jpg,5,5,7,1,1,7,WOMEN-Blouses_Shirts-id_00005866,01,additional,WOMEN-Blouses_Shirts-id_00005866-01_7_additional_segm.png
11103,WOMEN-Blouses_Shirts-id_00005873-02_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00005873,02,full,WOMEN-Blouses_Shirts-id_00005873-02_4_full_segm.png
11119,WOMEN-Blouses_Shirts-id_00005888-03_4_full.jpg,1,1,7,1,1,7,WOMEN-Blouses_Shirts-id_00005888,03,full,WOMEN-Blouses_Shirts-id_00005888-03_4_full_segm.png
11122,WOMEN-Blouses_Shirts-id_00005891-02_4_full.jpg,1,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00005891,02,full,WOMEN-Blouses_Shirts-id_00005891-02_4_full_segm.png
11130,WOMEN-Blouses_Shirts-id_00005893-06_7_additional.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00005893,06,additional,WOMEN-Blouses_Shirts-id_00005893-06_7_additional_segm.png
11134,WOMEN-Blouses_Shirts-id_00005893-07_7_additional.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00005893,07,additional,WOMEN-Blouses_Shirts-id_00005893-07_7_additional_segm.png
11137,WOMEN-Blouses_Shirts-id_00005902-02_4_full.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00005902,02,full,WOMEN-Blouses_Shirts-id_00005902-02_4_full_segm.png
11142,WOMEN-Blouses_Shirts-id_00005909-02_7_additional.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00005909,02,additional,WOMEN-Blouses_Shirts-id_00005909-02_7_additional_segm.png
11146,WOMEN-Blouses_Shirts-id_00005909-03_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00005909,03,full,WOMEN-Blouses_Shirts-id_00005909-03_4_full_segm.png
11150,WOMEN-Blouses_Shirts-id_00005912-02_7_additional.jpg,5,1,7,0,1,7,WOMEN-Blouses_Shirts-id_00005912,02,additional,WOMEN-Blouses_Shirts-id_00005912-02_7_additional_segm.png
11156,WOMEN-Blouses_Shirts-id_00005921-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00005921,02,full,WOMEN-Blouses_Shirts-id_00005921-02_4_full_segm.png
11160,WOMEN-Blouses_Shirts-id_00005921-03_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00005921,03,full,WOMEN-Blouses_Shirts-id_00005921-03_4_full_segm.png
11165,WOMEN-Blouses_Shirts-id_00005924-01_4_full.jpg,1,1,4,3,0,3,WOMEN-Blouses_Shirts-id_00005924,01,full,WOMEN-Blouses_Shirts-id_00005924-01_4_full_segm.png
11170,WOMEN-Blouses_Shirts-id_00005926-01_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00005926,01,full,WOMEN-Blouses_Shirts-id_00005926-01_4_full_segm.png
11178,WOMEN-Blouses_Shirts-id_00005932-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00005932,02,full,WOMEN-Blouses_Shirts-id_00005932-02_4_full_segm.png
11182,WOMEN-Blouses_Shirts-id_00005932-03_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00005932,03,full,WOMEN-Blouses_Shirts-id_00005932-03_4_full_segm.png
11190,WOMEN-Blouses_Shirts-id_00005942-02_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00005942,02,full,WOMEN-Blouses_Shirts-id_00005942-02_4_full_segm.png
11195,WOMEN-Blouses_Shirts-id_00005956-02_4_full.jpg,1,1,4,3,3,1,WOMEN-Blouses_Shirts-id_00005956,02,full,WOMEN-Blouses_Shirts-id_00005956-02_4_full_segm.png
11198,WOMEN-Blouses_Shirts-id_00005957-02_4_full.jpg,5,1,7,3,1,7,WOMEN-Blouses_Shirts-id_00005957,02,full,WOMEN-Blouses_Shirts-id_00005957-02_4_full_segm.png
11202,WOMEN-Blouses_Shirts-id_00005957-03_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00005957,03,full,WOMEN-Blouses_Shirts-id_00005957-03_4_full_segm.png
11217,WOMEN-Blouses_Shirts-id_00005983-02_4_full.jpg,1,0,7,0,5,7,WOMEN-Blouses_Shirts-id_00005983,02,full,WOMEN-Blouses_Shirts-id_00005983-02_4_full_segm.png
11221,WOMEN-Blouses_Shirts-id_00005983-03_4_full.jpg,1,0,7,0,5,7,WOMEN-Blouses_Shirts-id_00005983,03,full,WOMEN-Blouses_Shirts-id_00005983-03_4_full_segm.png
11230,WOMEN-Blouses_Shirts-id_00006014-01_4_full.jpg,1,1,7,2,3,7,WOMEN-Blouses_Shirts-id_00006014,01,full,WOMEN-Blouses_Shirts-id_00006014-01_4_full_segm.png
11239,WOMEN-Blouses_Shirts-id_00006019-04_4_full.jpg,5,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00006019,04,full,WOMEN-Blouses_Shirts-id_00006019-04_4_full_segm.png
11242,WOMEN-Blouses_Shirts-id_00006036-04_4_full.jpg,1,0,4,1,3,3,WOMEN-Blouses_Shirts-id_00006036,04,full,WOMEN-Blouses_Shirts-id_00006036-04_4_full_segm.png
11247,WOMEN-Blouses_Shirts-id_00006036-05_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006036,05,full,WOMEN-Blouses_Shirts-id_00006036-05_4_full_segm.png
11252,WOMEN-Blouses_Shirts-id_00006036-06_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006036,06,full,WOMEN-Blouses_Shirts-id_00006036-06_4_full_segm.png
11254,WOMEN-Blouses_Shirts-id_00006044-02_1_front.jpg,1,2,1,3,3,4,WOMEN-Blouses_Shirts-id_00006044,02,front,WOMEN-Blouses_Shirts-id_00006044-02_1_front_segm.png
11259,WOMEN-Blouses_Shirts-id_00006044-03_4_full.jpg,1,2,1,3,3,4,WOMEN-Blouses_Shirts-id_00006044,03,full,WOMEN-Blouses_Shirts-id_00006044-03_4_full_segm.png
11267,WOMEN-Blouses_Shirts-id_00006047-01_7_additional.jpg,1,1,1,3,3,3,WOMEN-Blouses_Shirts-id_00006047,01,additional,WOMEN-Blouses_Shirts-id_00006047-01_7_additional_segm.png
11270,WOMEN-Blouses_Shirts-id_00006061-03_4_full.jpg,1,0,5,3,3,0,WOMEN-Blouses_Shirts-id_00006061,03,full,WOMEN-Blouses_Shirts-id_00006061-03_4_full_segm.png
11280,WOMEN-Blouses_Shirts-id_00006078-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006078,02,full,WOMEN-Blouses_Shirts-id_00006078-02_4_full_segm.png
11285,WOMEN-Blouses_Shirts-id_00006085-02_4_full.jpg,5,5,7,3,0,7,WOMEN-Blouses_Shirts-id_00006085,02,full,WOMEN-Blouses_Shirts-id_00006085-02_4_full_segm.png
11300,WOMEN-Blouses_Shirts-id_00006107-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006107,02,full,WOMEN-Blouses_Shirts-id_00006107-02_4_full_segm.png
11301,WOMEN-Blouses_Shirts-id_00006127-02_1_front.jpg,1,0,5,1,3,0,WOMEN-Blouses_Shirts-id_00006127,02,front,WOMEN-Blouses_Shirts-id_00006127-02_1_front_segm.png
11302,WOMEN-Blouses_Shirts-id_00006127-02_2_side.jpg,1,0,5,1,3,0,WOMEN-Blouses_Shirts-id_00006127,02,side,WOMEN-Blouses_Shirts-id_00006127-02_2_side_segm.png
11307,WOMEN-Blouses_Shirts-id_00006130-01_7_additional.jpg,1,0,5,3,3,1,WOMEN-Blouses_Shirts-id_00006130,01,additional,WOMEN-Blouses_Shirts-id_00006130-01_7_additional_segm.png
11311,WOMEN-Blouses_Shirts-id_00006139-01_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006139,01,full,WOMEN-Blouses_Shirts-id_00006139-01_4_full_segm.png
11316,WOMEN-Blouses_Shirts-id_00006144-01_4_full.jpg,5,1,3,3,3,3,WOMEN-Blouses_Shirts-id_00006144,01,full,WOMEN-Blouses_Shirts-id_00006144-01_4_full_segm.png
11318,WOMEN-Blouses_Shirts-id_00006144-02_1_front.jpg,5,2,7,3,3,7,WOMEN-Blouses_Shirts-id_00006144,02,front,WOMEN-Blouses_Shirts-id_00006144-02_1_front_segm.png
11322,WOMEN-Blouses_Shirts-id_00006146-01_1_front.jpg,0,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00006146,01,front,WOMEN-Blouses_Shirts-id_00006146-01_1_front_segm.png
11328,WOMEN-Blouses_Shirts-id_00006151-01_4_full.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00006151,01,full,WOMEN-Blouses_Shirts-id_00006151-01_4_full_segm.png
11336,WOMEN-Blouses_Shirts-id_00006154-02_4_full.jpg,4,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00006154,02,full,WOMEN-Blouses_Shirts-id_00006154-02_4_full_segm.png
11342,WOMEN-Blouses_Shirts-id_00006155-04_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006155,04,full,WOMEN-Blouses_Shirts-id_00006155-04_4_full_segm.png
11347,WOMEN-Blouses_Shirts-id_00006160-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006160,02,full,WOMEN-Blouses_Shirts-id_00006160-02_4_full_segm.png
11350,WOMEN-Blouses_Shirts-id_00006173-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006173,02,full,WOMEN-Blouses_Shirts-id_00006173-02_4_full_segm.png
11354,WOMEN-Blouses_Shirts-id_00006188-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006188,01,full,WOMEN-Blouses_Shirts-id_00006188-01_4_full_segm.png
11359,WOMEN-Blouses_Shirts-id_00006191-03_4_full.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00006191,03,full,WOMEN-Blouses_Shirts-id_00006191-03_4_full_segm.png
11363,WOMEN-Blouses_Shirts-id_00006191-04_4_full.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00006191,04,full,WOMEN-Blouses_Shirts-id_00006191-04_4_full_segm.png
11366,WOMEN-Blouses_Shirts-id_00006197-01_4_full.jpg,5,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00006197,01,full,WOMEN-Blouses_Shirts-id_00006197-01_4_full_segm.png
11370,WOMEN-Blouses_Shirts-id_00006197-02_4_full.jpg,5,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00006197,02,full,WOMEN-Blouses_Shirts-id_00006197-02_4_full_segm.png
11375,WOMEN-Blouses_Shirts-id_00006200-01_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00006200,01,full,WOMEN-Blouses_Shirts-id_00006200-01_4_full_segm.png
11379,WOMEN-Blouses_Shirts-id_00006200-02_7_additional.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00006200,02,additional,WOMEN-Blouses_Shirts-id_00006200-02_7_additional_segm.png
11382,WOMEN-Blouses_Shirts-id_00006209-03_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006209,03,full,WOMEN-Blouses_Shirts-id_00006209-03_4_full_segm.png
11397,WOMEN-Blouses_Shirts-id_00006214-01_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00006214,01,full,WOMEN-Blouses_Shirts-id_00006214-01_4_full_segm.png
11401,WOMEN-Blouses_Shirts-id_00006221-02_4_full.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00006221,02,full,WOMEN-Blouses_Shirts-id_00006221-02_4_full_segm.png
11409,WOMEN-Blouses_Shirts-id_00006231-01_2_side.jpg,7,5,5,7,1,1,WOMEN-Blouses_Shirts-id_00006231,01,side,WOMEN-Blouses_Shirts-id_00006231-01_2_side_segm.png
11410,WOMEN-Blouses_Shirts-id_00006231-01_4_full.jpg,1,0,5,3,3,1,WOMEN-Blouses_Shirts-id_00006231,01,full,WOMEN-Blouses_Shirts-id_00006231-01_4_full_segm.png
11411,WOMEN-Blouses_Shirts-id_00006231-01_7_additional.jpg,7,5,5,7,1,1,WOMEN-Blouses_Shirts-id_00006231,01,additional,WOMEN-Blouses_Shirts-id_00006231-01_7_additional_segm.png
11412,WOMEN-Blouses_Shirts-id_00006234-02_1_front.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00006234,02,front,WOMEN-Blouses_Shirts-id_00006234-02_1_front_segm.png
11413,WOMEN-Blouses_Shirts-id_00006234-02_3_back.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00006234,02,back,WOMEN-Blouses_Shirts-id_00006234-02_3_back_segm.png
11414,WOMEN-Blouses_Shirts-id_00006234-02_7_additional.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00006234,02,additional,WOMEN-Blouses_Shirts-id_00006234-02_7_additional_segm.png
11417,WOMEN-Blouses_Shirts-id_00006236-02_4_full.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00006236,02,full,WOMEN-Blouses_Shirts-id_00006236-02_4_full_segm.png
11422,WOMEN-Blouses_Shirts-id_00006252-01_4_full.jpg,1,0,7,2,3,7,WOMEN-Blouses_Shirts-id_00006252,01,full,WOMEN-Blouses_Shirts-id_00006252-01_4_full_segm.png
11429,WOMEN-Blouses_Shirts-id_00006256-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006256,02,full,WOMEN-Blouses_Shirts-id_00006256-02_4_full_segm.png
11436,WOMEN-Blouses_Shirts-id_00006257-01_7_additional.jpg,5,5,7,1,3,7,WOMEN-Blouses_Shirts-id_00006257,01,additional,WOMEN-Blouses_Shirts-id_00006257-01_7_additional_segm.png
11440,WOMEN-Blouses_Shirts-id_00006262-03_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006262,03,full,WOMEN-Blouses_Shirts-id_00006262-03_4_full_segm.png
11447,WOMEN-Blouses_Shirts-id_00006269-03_4_full.jpg,1,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00006269,03,full,WOMEN-Blouses_Shirts-id_00006269-03_4_full_segm.png
11455,WOMEN-Blouses_Shirts-id_00006277-02_1_front.jpg,5,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00006277,02,front,WOMEN-Blouses_Shirts-id_00006277-02_1_front_segm.png
11461,WOMEN-Blouses_Shirts-id_00006280-01_4_full.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00006280,01,full,WOMEN-Blouses_Shirts-id_00006280-01_4_full_segm.png
11465,WOMEN-Blouses_Shirts-id_00006285-02_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006285,02,full,WOMEN-Blouses_Shirts-id_00006285-02_4_full_segm.png
11467,WOMEN-Blouses_Shirts-id_00006289-02_1_front.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006289,02,front,WOMEN-Blouses_Shirts-id_00006289-02_1_front_segm.png
11470,WOMEN-Blouses_Shirts-id_00006293-02_1_front.jpg,5,5,7,1,1,7,WOMEN-Blouses_Shirts-id_00006293,02,front,WOMEN-Blouses_Shirts-id_00006293-02_1_front_segm.png
11483,WOMEN-Blouses_Shirts-id_00006305-02_4_full.jpg,1,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00006305,02,full,WOMEN-Blouses_Shirts-id_00006305-02_4_full_segm.png
11500,WOMEN-Blouses_Shirts-id_00006326-02_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006326,02,full,WOMEN-Blouses_Shirts-id_00006326-02_4_full_segm.png
11506,WOMEN-Blouses_Shirts-id_00006331-04_4_full.jpg,1,0,1,3,3,1,WOMEN-Blouses_Shirts-id_00006331,04,full,WOMEN-Blouses_Shirts-id_00006331-04_4_full_segm.png
11515,WOMEN-Blouses_Shirts-id_00006348-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006348,02,full,WOMEN-Blouses_Shirts-id_00006348-02_4_full_segm.png
11516,WOMEN-Blouses_Shirts-id_00006349-01_1_front.jpg,5,1,7,4,3,7,WOMEN-Blouses_Shirts-id_00006349,01,front,WOMEN-Blouses_Shirts-id_00006349-01_1_front_segm.png
11529,WOMEN-Blouses_Shirts-id_00006354-02_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00006354,02,full,WOMEN-Blouses_Shirts-id_00006354-02_4_full_segm.png
11530,WOMEN-Blouses_Shirts-id_00006355-01_1_front.jpg,1,5,7,1,1,7,WOMEN-Blouses_Shirts-id_00006355,01,front,WOMEN-Blouses_Shirts-id_00006355-01_1_front_segm.png
11532,WOMEN-Blouses_Shirts-id_00006355-01_3_back.jpg,1,5,7,1,1,7,WOMEN-Blouses_Shirts-id_00006355,01,back,WOMEN-Blouses_Shirts-id_00006355-01_3_back_segm.png
11539,WOMEN-Blouses_Shirts-id_00006372-01_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006372,01,full,WOMEN-Blouses_Shirts-id_00006372-01_4_full_segm.png
11543,WOMEN-Blouses_Shirts-id_00006380-02_4_full.jpg,0,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00006380,02,full,WOMEN-Blouses_Shirts-id_00006380-02_4_full_segm.png
11546,WOMEN-Blouses_Shirts-id_00006385-02_3_back.jpg,5,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00006385,02,back,WOMEN-Blouses_Shirts-id_00006385-02_3_back_segm.png
11547,WOMEN-Blouses_Shirts-id_00006385-02_7_additional.jpg,5,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00006385,02,additional,WOMEN-Blouses_Shirts-id_00006385-02_7_additional_segm.png
11551,WOMEN-Blouses_Shirts-id_00006387-02_7_additional.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006387,02,additional,WOMEN-Blouses_Shirts-id_00006387-02_7_additional_segm.png
11555,WOMEN-Blouses_Shirts-id_00006389-05_4_full.jpg,1,1,5,3,2,3,WOMEN-Blouses_Shirts-id_00006389,05,full,WOMEN-Blouses_Shirts-id_00006389-05_4_full_segm.png
11559,WOMEN-Blouses_Shirts-id_00006389-06_4_full.jpg,5,1,7,3,2,7,WOMEN-Blouses_Shirts-id_00006389,06,full,WOMEN-Blouses_Shirts-id_00006389-06_4_full_segm.png
11563,WOMEN-Blouses_Shirts-id_00006389-07_4_full.jpg,1,0,5,3,3,3,WOMEN-Blouses_Shirts-id_00006389,07,full,WOMEN-Blouses_Shirts-id_00006389-07_4_full_segm.png
11567,WOMEN-Blouses_Shirts-id_00006389-08_4_full.jpg,1,0,5,3,3,3,WOMEN-Blouses_Shirts-id_00006389,08,full,WOMEN-Blouses_Shirts-id_00006389-08_4_full_segm.png
11571,WOMEN-Blouses_Shirts-id_00006398-04_7_additional.jpg,5,2,7,3,3,7,WOMEN-Blouses_Shirts-id_00006398,04,additional,WOMEN-Blouses_Shirts-id_00006398-04_7_additional_segm.png
11575,WOMEN-Blouses_Shirts-id_00006401-02_7_additional.jpg,0,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00006401,02,additional,WOMEN-Blouses_Shirts-id_00006401-02_7_additional_segm.png
11584,WOMEN-Blouses_Shirts-id_00006413-01_4_full.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00006413,01,full,WOMEN-Blouses_Shirts-id_00006413-01_4_full_segm.png
11589,WOMEN-Blouses_Shirts-id_00006445-05_4_full.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00006445,05,full,WOMEN-Blouses_Shirts-id_00006445-05_4_full_segm.png
11593,WOMEN-Blouses_Shirts-id_00006445-06_4_full.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00006445,06,full,WOMEN-Blouses_Shirts-id_00006445-06_4_full_segm.png
11596,WOMEN-Blouses_Shirts-id_00006455-01_4_full.jpg,1,0,7,4,5,7,WOMEN-Blouses_Shirts-id_00006455,01,full,WOMEN-Blouses_Shirts-id_00006455-01_4_full_segm.png
11601,WOMEN-Blouses_Shirts-id_00006464-02_7_additional.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006464,02,additional,WOMEN-Blouses_Shirts-id_00006464-02_7_additional_segm.png
11604,WOMEN-Blouses_Shirts-id_00006466-03_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00006466,03,full,WOMEN-Blouses_Shirts-id_00006466-03_4_full_segm.png
11608,WOMEN-Blouses_Shirts-id_00006466-04_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00006466,04,full,WOMEN-Blouses_Shirts-id_00006466-04_4_full_segm.png
11612,WOMEN-Blouses_Shirts-id_00006466-05_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00006466,05,full,WOMEN-Blouses_Shirts-id_00006466-05_4_full_segm.png
11616,WOMEN-Blouses_Shirts-id_00006468-02_7_additional.jpg,1,0,1,3,3,4,WOMEN-Blouses_Shirts-id_00006468,02,additional,WOMEN-Blouses_Shirts-id_00006468-02_7_additional_segm.png
11628,WOMEN-Blouses_Shirts-id_00006474-02_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00006474,02,full,WOMEN-Blouses_Shirts-id_00006474-02_4_full_segm.png
11633,WOMEN-Blouses_Shirts-id_00006488-01_4_full.jpg,5,1,1,3,3,3,WOMEN-Blouses_Shirts-id_00006488,01,full,WOMEN-Blouses_Shirts-id_00006488-01_4_full_segm.png
11641,WOMEN-Blouses_Shirts-id_00006504-02_4_full.jpg,1,0,7,5,3,7,WOMEN-Blouses_Shirts-id_00006504,02,full,WOMEN-Blouses_Shirts-id_00006504-02_4_full_segm.png
11646,WOMEN-Blouses_Shirts-id_00006506-03_7_additional.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00006506,03,additional,WOMEN-Blouses_Shirts-id_00006506-03_7_additional_segm.png
11649,WOMEN-Blouses_Shirts-id_00006506-04_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00006506,04,full,WOMEN-Blouses_Shirts-id_00006506-04_4_full_segm.png
11654,WOMEN-Blouses_Shirts-id_00006506-05_7_additional.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00006506,05,additional,WOMEN-Blouses_Shirts-id_00006506-05_7_additional_segm.png
11657,WOMEN-Blouses_Shirts-id_00006509-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006509,02,full,WOMEN-Blouses_Shirts-id_00006509-02_4_full_segm.png
11660,WOMEN-Blouses_Shirts-id_00006510-02_2_side.jpg,1,0,1,3,3,1,WOMEN-Blouses_Shirts-id_00006510,02,side,WOMEN-Blouses_Shirts-id_00006510-02_2_side_segm.png
